proportion,directional_proportion
1.0,1.0
0.9975545862387898,0.9975545862387898
0.9951135381266164,0.9951135381266164
0.9615318524723584,0.9615318524723584
0.7544702971010018,0.7544702971010018
0.9949252533293076,0.9949252533293076
0.9924895267870149,0.9924895267870149
0.9589863208332158,0.9589863208332158
0.75244336449745,0.75244336449745
0.9602823600819363,0.9602823600819363
0.9579216977191262,0.9579216977191262
0.9254981958103258,0.9254981958103258
0.7259157618931252,0.725915761893125
0.752285467957948,0.752285467957948
0.750408073011195,0.750408073011195
0.7247612650139743,0.7247612650139741
0.5677661130327881,0.5677661130327871
0.9948384678811206,0.9948384678811206
0.9924033566946486,0.9924033566946486
0.958906576182948,0.958906576182948
0.7523908422518862,0.7523908422518862
0.9922157277009988,0.9922157277009988
0.989785926203137,0.989785926203137
0.9563674427830744,0.9563674427830743
0.7503690510353802,0.7503690510353798
0.9576623021647924,0.9576623021647924
0.9553073919320906,0.9553073919320905
0.9229660280703136,0.9229660280703128
0.7239107886647472,0.7239107886647439
0.7502192938542783,0.7502192938542783
0.7483465036333509,0.7483465036333503
0.7227651076320836,0.72276510763208
0.56618750329239,0.5661875032923753
0.9597147286209416,0.9597147286209416
0.9573594563697696,0.9573594563697696
0.9249895403316492,0.9249895403316492
0.7256141356791934,0.7256141356791932
0.9571797886467696,0.9571797886467696
0.95482966135838,0.9548296613583799
0.9225355498253892,0.9225355498253884
0.723660558774523,0.7236605587745196
0.92380571838174,0.9238057183817399
0.9215281141456538,0.9215281141456529
0.8902761729201663,0.8902761729201605
0.6981126678902339,0.6981126678902102
0.7235844032537504,0.7235844032537502
0.7217733621799125,0.7217733621799087
0.697057529645288,0.6970575296452625
0.5459250510461207,0.5459250510460179
0.7512835583775759,0.7512835583775759
0.7494223130685036,0.7494223130685036
0.7239257412485786,0.7239257412485783
0.5674341681208552,0.5674341681208542
0.7492858357606776,0.7492858357606776
0.7474286844494259,0.7474286844494253
0.7219922381456803,0.7219922381456767
0.5658961827969399,0.5658961827969252
0.7230489493922235,0.7230489493922233
0.7212493698896649,0.7212493698896612
0.6966375463847024,0.6966375463846769
0.5458330173608951,0.5458330173607923
0.5660369041118486,0.5660369041118474
0.5646067622683577,0.5646067622683406
0.5451533524647467,0.5451533524646354
0.4266154046410562,0.426615404640622
0.9948002794382133,0.9948002794382133
0.992365539134262,0.992365539134262
0.9588724348776084,0.9588724348776084
0.7523708286405709,0.7523708286405709
0.992177841438434,0.992177841438434
0.9897484094215496,0.9897484094215496
0.9563335863701994,0.9563335863701993
0.7503492444249418,0.7503492444249413
0.9576274371188996,0.9576274371188996
0.9552728799059302,0.9552728799059301
0.9229349958002344,0.9229349958002336
0.7238929690037295,0.7238929690037261
0.7501966846374138,0.7501966846374138
0.7483241607254049,0.7483241607254043
0.7227453389209538,0.7227453389209503
0.566177103831298,0.5661771038312834
0.9920913727676764,0.9920913727676764
0.9896625545012926,0.9896625545012926
0.9562541391127428,0.9562541391127427
0.7502969349947859,0.7502969349947854
0.9894755108554631,0.9894755108554631
0.987051988994876,0.9870519889948758
0.9537216726571004,0.9537216726570987
0.748280479123851,0.7482804791238439
0.9550143448079936,0.9550143448079935
0.952665525266793,0.9526655252667913
0.9204095698452124,0.9204095698452002
0.7218933652635419,0.7218933652634912
0.7481360292611056,0.748136029261105
0.7462680984807237,0.7462680984807155
0.7207545214645465,0.7207545214644918
0.564602742750065,0.5646027427498447
0.9570622661816794,0.9570622661816794
0.9547130845734229,0.9547130845734227
0.92242863011186,0.9224286301118593
0.7235929272915426,0.7235929272915392
0.954533979961527,0.9545339799615269
0.9521899304423604,0.9521899304423587
0.9199810886663778,0.9199810886663656
0.7216445105295524,0.7216445105295017
0.921249103647202,0.9212491036472011
0.9189773941386647,0.9189773941386515
0.8878080519091931,0.8878080519091048
0.6961653879190791,0.6961653879187234
0.7215733360346172,0.721573336034613
0.7197669974994106,0.7197669974993518
0.6951167441723488,0.6951167441719637
0.5443956541900881,0.5443956541885798
0.7492009071615127,0.7492009071615127
0.7473444875368399,0.7473444875368394
0.7219154328191756,0.721915432819172
0.5658488128183672,0.5658488128183525
0.7472084455860369,0.7472084455860364
0.7453561097035727,0.7453561097035645
0.7199870280598469,0.7199870280597922
0.5643149042195496,0.5643149042193293
0.7210419183725043,0.7210419183725002
0.7192470087382833,0.7192470087382244
0.694700431306597,0.6947004313062118
0.5443059356136976,0.5443059356121893
0.564459094274344,0.5644590942743258
0.5630326760944356,0.5630326760941788
0.543631040862811,0.5436310408611743
0.4254167706272162,0.42541677062099736
0.959468260179368,0.959468260179368
0.9571162907551124,0.9571162907551124
0.924777748543716,0.924777748543716
0.725512522193758,0.7255125221937577
0.9569359090231968,0.9569359090231968
0.9545890715397642,0.9545890715397641
0.922326188322894,0.9223261883228933
0.7235606823582109,0.7235606823582076
0.9235864989604956,0.9235864989604955
0.9213120330333668,0.921312033033366
0.8900896945828185,0.8900896945828127
0.6980284467095031,0.6980284467094795
0.7234566522118493,0.7234566522118491
0.7216479641089912,0.7216479641089875
0.6969537960872725,0.696953796087247
0.5458919222010343,0.5458919222009315
0.9568532235017996,0.9568532235017996
0.9545069786867648,0.9545069786867647
0.9222502733164206,0.9222502733164198
