first_player_1,first_player_2,first_player_3,second_player_1,second_player_2,second_player_3,proportion,count,mutual_proportion
1,2,1,0,1,0,0.6241659415081297,16020,1.0789920429738526e-05
1,2,1,0,1,1,0.603872331904914,137808,9.281756270795299e-05
1,2,1,0,1,2,0.4481915935754178,476280,0.00032078797142795663
1,2,1,0,2,0,0.4522134778186567,49500,3.333964177728196e-05
1,2,1,0,2,1,0.4368656444469372,396792,0.0002672505684866922
1,2,1,0,2,2,0.3220535684768344,1216296,0.0008192095542452715
1,2,1,1,0,0,0.6244452024299935,17760,1.1961859352818741e-05
1,2,1,1,0,1,0.604229320665559,154368,0.0001039711883207164
1,2,1,1,0,2,0.4487938893585071,545652,0.0003675119639405547
1,2,1,1,1,0,0.5990788673217313,128160,8.631936343790821e-05
1,2,1,1,1,1,0.5794875239329123,1058616,0.0007130076408020025
1,2,1,1,1,2,0.4296832187395738,3401028,0.002290687983727388
1,2,1,1,2,0,0.4337513177880691,380772,0.00025646064805695366
1,2,1,1,2,1,0.4189433845547065,2871720,0.001934184163326387
1,2,1,1,2,2,0.3085548688319753,8272620,0.00557184216888037
1,2,1,2,0,0,0.4559185101887817,62160,4.1866507734865594e-05
1,2,1,2,0,1,0.4408123710346884,521280,0.0003510967366800311
1,2,1,2,0,2,0.3262369054919867,1705896,0.0011489689201878422
1,2,1,2,1,0,0.4371019154161676,435384,0.0002932433655668713
1,2,1,2,1,1,0.4224698861739907,3385152,0.0022799950513464565
1,2,1,2,1,2,0.3121295573468415,10100232,0.0068027902373220235
1,2,1,2,2,0,0.3157687025024772,1225512,0.0008254167893688965
1,2,1,2,2,1,0.3047416462934065,8697360,0.005857916501172951
1,2,1,2,2,2,0.2236836097037868,23705820,0.015966536299731843
1,2,2,0,0,1,0.460060400977744,51888,3.494802691999205e-05
1,2,2,0,0,2,0.3412103569129752,177624,0.00011963475820298851
1,2,2,0,1,0,0.4568445763257997,46152,3.108466964252762e-05
1,2,2,0,1,1,0.4418339057410817,376128,0.0002533327834829396
1,2,2,0,1,2,0.3271715308243119,1197288,0.0008064071318027953
1,2,2,0,2,0,0.3328706374779014,145620,9.807916435571312e-05
1,2,2,0,2,1,0.3214810480247288,1113012,0.0007496448762387101
1,2,2,0,2,2,0.2365426489197539,3209976,0.0021620090899731807
1,2,2,1,0,0,0.4568376497626474,50016,3.368718228550575e-05
1,2,2,1,0,1,0.4418901022330277,415104,0.0002795842153599364
1,2,2,1,0,2,0.3274512201100581,1355472,0.0009129485034168876
1,2,2,1,1,0,0.4388084605466074,369216,0.000248677357140221
1,2,2,1,1,1,0.4243137178875163,2913984,0.0019626501556511355
1,2,2,1,1,2,0.3139243696840328,8759664,0.0058998799969566225
1,2,2,1,2,0,0.3195470901668496,1132668,0.0007628837449008163
1,2,2,1,2,1,0.3085548688319753,8272620,0.00557184216888037
1,2,2,1,2,2,0.2268406434334795,22783464,0.015345303600113123
1,2,2,2,0,0,0.3346435870924241,175056,0.00011790513799927012
1,2,2,2,0,1,0.3234581089879651,1411932,0.0009509759008864905
1,2,2,2,0,2,0.2388951182905711,4332960,0.0029183703885917508
1,2,2,2,1,0,0.3212487131538125,1264500,0.0008516763035832938
1,2,2,2,1,1,0.3104070496000357,9529884,0.00641864482301113
1,2,2,2,1,2,0.2288916981956179,27081000,0.01823981492869844
1,2,2,2,2,0,0.2334802027846599,3736296,0.002516500408361444
1,2,2,2,2,1,0.2252800572341563,26076096,0.017562983830101315
1,2,2,2,2,2,0.1651042103042727,68877792,0.04639112952909368
2,0,0,0,0,1,0.6774004022789465,324,2.182231098149365e-07
2,0,0,0,0,2,0.5020867046053559,1296,8.72892439259746e-07
2,0,0,0,1,0,0.6740414475139757,324,2.182231098149365e-07
2,0,0,0,1,1,0.6515600704114914,2916,1.9640079883344284e-06
2,0,0,0,1,2,0.4821084435604977,10800,7.274103660497883e-06
2,0,0,0,2,0,0.4943465652880048,1296,8.72892439259746e-07
2,0,0,0,2,1,0.4771148198915903,10800,7.274103660497883e-06
2,0,0,0,2,2,0.3505757896228784,34560,2.3277131713593226e-05
2,0,0,1,0,0,0.670214040473269,252,1.6972908541161726e-07
2,0,0,1,0,1,0.6479431840130568,2268,1.5275617687045555e-06
2,0,0,1,0,2,0.4797394943037208,8400,5.6576361803872425e-06
2,0,0,1,1,0,0.6447405820650998,2268,1.5275617687045555e-06
2,0,0,1,1,1,0.6230968179991218,19068,1.284283412947904e-05
2,0,0,1,1,2,0.4605475396175502,62160,4.1866507734865594e-05
2,0,0,1,2,0,0.4724977119104877,8400,5.6576361803872425e-06
2,0,0,1,2,1,0.4559185101887817,62160,4.1866507734865594e-05
2,0,0,1,2,2,0.3346435870924241,175056,0.00011790513799927012
2,0,0,2,0,0,0.4817862169330125,756,5.091872562348518e-07
2,0,0,2,0,1,0.4653729536804772,6300,4.243227135290432e-06
2,0,0,2,0,2,0.3432163122324185,20160,1.357832683292938e-05
2,0,0,2,1,0,0.4631385187650577,6300,4.243227135290432e-06
2,0,0,2,1,1,0.4471955748081981,46620,3.1399880801149196e-05
2,0,0,2,1,2,0.3292397282240769,131292,8.842885349945259e-05
2,0,0,2,2,0,0.3385565456745158,20160,1.357832683292938e-05
2,0,0,2,2,1,0.3263826785293431,131292,8.842885349945259e-05
2,0,0,2,2,2,0.2386755858420973,335412,0.00022590941268286257
2,0,1,0,0,1,0.6534626041415572,2448,1.6487968297128534e-06
2,0,1,0,0,2,0.4841100101707325,8712,5.867776952801625e-06
2,0,1,0,1,0,0.6504992151336444,2748,1.8508552647266836e-06
2,0,1,0,1,1,0.6287538399218666,22320,1.5033147565028957e-05
2,0,1,0,1,2,0.4650234410819277,74052,4.987610409881382e-05
2,0,1,0,2,0,0.4778641576390078,11160,7.516573782514479e-06
2,0,1,0,2,1,0.4611803785536761,85212,5.7392677881328296e-05
2,0,1,0,2,2,0.3387549913047116,252612,0.0001701412846190455
2,0,1,1,0,0,0.6467323932940922,2100,1.4144090450968106e-06
2,0,1,1,0,1,0.6251931015213537,17136,1.1541577807989973e-05
2,0,1,1,0,2,0.4626844288028824,57060,3.843151433963048e-05
2,0,1,1,1,0,0.6223698440792916,19236,1.2955986853086784e-05
2,0,1,1,1,1,0.601433203712488,148392,9.994618429524091e-05
2,0,1,1,1,2,0.4443476500723895,447084,0.0003011236445324107
2,0,1,1,2,0,0.456865768214464,74196,4.997309214762046e-05
2,0,1,1,2,1,0.4408123710346884,521280,0.0003510967366800311
2,0,1,1,2,2,0.3234581089879651,1411932,0.0009509759008864905
2,0,1,2,0,0,0.4653729536804772,6300,4.243227135290432e-06
2,0,1,2,0,1,0.4494921548158905,48492,3.2660725435635495e-05
2,0,1,2,0,2,0.3313827761505084,144612,9.740024801406665e-05
2,0,1,2,1,0,0.4475301593295688,54792,3.690395257092592e-05
2,0,1,2,1,1,0.4321013490194331,386208,0.0002601219468994043
2,0,1,2,1,2,0.3180215570648326,1048716,0.000706339712446546
2,0,1,2,2,0,0.3277171855868981,193104,0.00013006097344970215
2,0,1,2,2,1,0.3159231478878644,1241820,0.0008364006858962483
2,0,1,2,2,2,0.2309761895875823,3112956,0.0020966633920897083
2,0,2,0,0,1,0.4795994758905936,7200,4.849402440331922e-06
2,0,2,0,0,2,0.3543758783631713,22896,1.542109976025551e-05
2,0,2,0,1,0,0.4782297540889844,9120,6.1425764244204344e-06
2,0,2,0,1,1,0.4620431599888477,67392,4.539040684150679e-05
2,0,2,0,1,2,0.3408638428616013,200052,0.00013474064680462245
2,0,2,0,2,0,0.3534515095170075,38256,2.576649163296361e-05
2,0,2,0,2,1,0.3409847142174266,267444,0.00018013105364612925
2,0,2,0,2,2,0.2499285272168387,724608,0.0004880438615950046
2,0,2,1,0,0,0.4752527220955395,6720,4.526108944309794e-06
2,0,2,1,0,1,0.4592270150036982,50400,3.394581708232345e-05
2,0,2,1,0,2,0.3390004357268916,151272,0.00010188594527137367
2,0,2,1,1,0,0.4579295654631248,63840,4.299803497094304e-05
2,0,2,1,1,1,0.4423410804953038,453744,0.0003056093417897177
2,0,2,1,1,2,0.3260157969877198,1252152,0.0008433595783981245
2,0,2,1,2,0,0.3382364366194295,258792,0.0001743036883803304
2,0,2,1,2,1,0.3262369054919867,1705896,0.0011489689201878422
2,0,2,1,2,2,0.2388951182905711,4332960,0.0029183703885917508
2,0,2,2,0,0,0.3432163122324185,20160,1.357832683292938e-05
2,0,2,2,0,1,0.3313827761505084,144612,9.740024801406665e-05
2,0,2,2,0,2,0.2437688889781657,399168,0.00026885087129200177
2,0,2,2,1,0,0.3305090350658215,184932,0.00012455690167992542
2,0,2,2,1,1,0.3190034155769266,1232172,0.0008299024866262034
2,0,2,2,1,2,0.2342899317571343,3155112,0.0021250566433778516
2,0,2,2,2,0,0.2436018755581207,708552,0.0004772296941530644
2,0,2,2,2,1,0.2347692951883612,4387284,0.002954959130004055
2,0,2,2,2,2,0.1713458034441873,10519308,0.0070850497063615426
2,1,0,0,0,1,0.6510212694710209,2772,1.86701993952779e-06
2,1,0,0,0,2,0.4831643362831808,11304,7.613561831321117e-06
2,1,0,0,1,0,0.6472819599079802,2448,1.6487968297128534e-06
2,1,0,0,1,1,0.6259169394942724,22464,1.5130135613835597e-05
2,1,0,0,1,2,0.4637340415494053,84348,5.681074958848846e-05
2,1,0,0,2,0,0.4737187510332763,8712,5.867776952801625e-06
2,1,0,0,2,1,0.4573719650058606,73548,4.953664592799058e-05
2,1,0,0,2,2,0.3364994534063392,237384,0.00015988479845774347
2,1,0,1,0,0,0.6439458943225278,2100,1.4144090450968106e-06
2,1,0,1,0,1,0.6227734679267379,19404,1.306913957669453e-05
2,1,0,1,0,2,0.4617126408831895,73860,4.974678670040496e-05
2,1,0,1,1,0,0.6192040006018323,17136,1.1541577807989973e-05
2,1,0,1,1,1,0.5986342256119772,148056,9.971987884802543e-05
2,1,0,1,1,2,0.4430464907389493,497544,0.0003351098733017369
2,1,0,1,2,0,0.4528303137267295,57060,3.843151433963048e-05
2,1,0,1,2,1,0.4371019154161676,435384,0.0002932433655668713
2,1,0,1,2,2,0.3212487131538125,1264500,0.0008516763035832938
2,1,0,2,0,0,0.4631385187650577,6300,4.243227135290432e-06
2,1,0,2,0,1,0.4475301593295688,54792,3.690395257092592e-05
2,1,0,2,0,2,0.3305090350658215,184932,0.00012455690167992542
2,1,0,2,1,0,0.4450232849850514,48492,3.2660725435635495e-05
2,1,0,2,1,1,0.4298669141040136,378036,0.00025461787512962757
2,1,0,2,1,2,0.3169122805036189,1126368,0.0007586405177655259
2,1,0,2,2,0,0.3246482654995462,144612,9.740024801406665e-05
2,1,0,2,2,1,0.3130952673488092,995076,0.0006702116642660732
2,1,0,2,2,2,0.2292679633309632,2657412,0.0017898416996899075
2,1,1,0,0,1,0.6277980065362024,19296,1.299639854008955e-05
2,1,1,0,0,2,0.4657124118513005,71928,4.84455303789159e-05
2,1,1,0,1,0,0.6244542627302195,18768,1.264077569446521e-05
2,1,1,0,1,1,0.6037991463397518,160128,0.00010785071027298194
2,1,1,0,1,2,0.4471537002181258,550332,0.0003706640755267704
2,1,1,0,2,0,0.4577611133870224,68904,4.6408781353976495e-05
2,1,1,0,2,1,0.4419421848152369,545184,0.0003671967527819331
2,1,1,0,2,2,0.325045746770568,1656720,0.0011158475015203752
2,1,1,1,0,0,0.6211635875516087,15540,1.0466626933716399e-05
2,1,1,1,0,1,0.6006970401750334,135072,9.097478978062686e-05
2,1,1,1,0,2,0.4451509212572809,473724,0.0003190664335616388
2,1,1,1,1,0,0.5975069173560229,131376,8.848542986125647e-05
2,1,1,1,1,1,0.5776192593134248,1069200,0.0007201362623892904
2,1,1,1,1,2,0.4273207111057051,3371832,0.0022710236568318424
2,1,1,1,2,0,0.4376917159056356,460404,0.00031009503904702476
2,1,1,1,2,1,0.4224698861739907,3385152,0.0022799950513464565
2,1,1,1,2,2,0.3104070496000357,9529884,0.00641864482301113
2,1,1,2,0,0,0.4471955748081981,46620,3.1399880801149196e-05
2,1,1,2,0,1,0.4321013490194331,386208,0.0002601219468994043
2,1,1,2,0,2,0.3190034155769266,1232172,0.0008299024866262034
2,1,1,2,1,0,0.4298669141040136,378036,0.00025461787512962757
2,1,1,2,1,1,0.4152068553157316,2850552,0.0019199269201518113
2,1,1,2,1,2,0.306008447610557,8224200,0.005539229937469138
2,1,1,2,2,0,0.3141368220049437,1232172,0.0008299024866262034
2,1,1,2,2,1,0.3029500749735129,8407656,0.005662792711648795
2,1,1,2,2,2,0.2217944764891311,22153284,0.014920859651523071
2,1,2,0,0,1,0.4600175403425089,51888,3.494802691999205e-05
2,1,2,0,0,2,0.3403950996217188,177624,0.00011963475820298851
2,1,2,0,1,0,0.4583191745375184,55272,3.7227246066948055e-05
2,1,2,0,1,1,0.4429835778246234,443520,0.0002987231903244464
2,1,2,0,1,2,0.3272692220364724,1397340,0.0009411477786074177
2,1,2,0,2,0,0.3379986865824548,211140,0.00014220872656273362
2,1,2,0,2,1,0.3262091911570402,1573416,0.0010597399152857349
2,1,2,0,2,2,0.2394370632602904,4462128,0.0030053686683713054
2,1,2,1,0,0,0.4557021702635811,43764,2.947628449981753e-05
2,1,2,1,0,1,0.4405136559267013,363216,0.0002446361884399444
2,1,2,1,0,2,0.3256578625935989,1177848,0.0007933137452138991
2,1,2,1,1,0,0.4388992009486034,386904,0.0002605907224686364
2,1,2,1,1,1,0.4241298042999667,2991600,0.0020149267139579134
2,1,2,1,1,2,0.3130439606709905,8814528,0.005936832443551952
2,1,2,1,2,0,0.3234775550917509,1430460,0.0009634550298329446
2,1,2,1,2,1,0.3121295573468415,10100232,0.0068027902373220235
2,1,2,1,2,2,0.2288916981956179,27081000,0.01823981492869844
2,1,2,2,0,0,0.3292397282240769,131292,8.842885349945259e-05
2,1,2,2,0,1,0.3180215570648326,1048716,0.000706339712446546
2,1,2,2,0,2,0.2342899317571343,3155112,0.0021250566433778516
2,1,2,2,1,0,0.3169122805036189,1126368,0.0007586405177655259
2,1,2,2,1,1,0.306008447610557,8224200,0.005539229937469138
2,1,2,2,1,2,0.2250798254073949,22673736,0.015271398706922465
2,1,2,2,2,0,0.233084637027602,3966732,0.0026717055334642675
2,1,2,2,2,1,0.2247292863519956,26510652,0.017855669514387548
2,1,2,2,2,2,0.1642607537378257,67625496,0.04554767296264675
2,2,0,0,0,1,0.4756601688885762,9648,6.498199270044775e-06
2,2,0,0,0,2,0.3552165303585403,41616,2.802954610511851e-05
2,2,0,0,1,0,0.4711765245449689,7200,4.849402440331922e-06
2,2,0,0,1,1,0.4563750329345146,70416,4.742715586644619e-05
2,2,0,0,1,2,0.3402035724723379,275724,0.00018570786645251094
2,2,0,0,2,0,0.3415224887010472,22896,1.542109976025551e-05
2,2,0,0,2,1,0.3302811778098252,202176,0.00013617122052452036
2,2,0,0,2,2,0.2444498420688371,671328,0.0004521582835365484
2,2,0,1,0,0,0.4698752439764676,6720,4.526108944309794e-06
2,2,0,1,0,1,0.455185773562385,67536,4.548739489031343e-05
2,2,0,1,0,2,0.3395902523810343,273792,0.00018440661013102187
2,2,0,1,1,0,0.4508924682645607,50400,3.394581708232345e-05
2,2,0,1,1,1,0.4366402199744984,467064,0.00031458073630433176
2,2,0,1,1,2,0.325165745233954,1660896,0.0011186601549357678
2,2,0,1,2,0,0.326586110961715,151272,0.00010188594527137367
2,2,0,1,2,1,0.3157687025024772,1225512,0.0008254167893688965
2,2,0,1,2,2,0.2334802027846599,3736296,0.002516500408361444
2,2,0,2,0,0,0.3385565456745158,20160,1.357832683292938e-05
2,2,0,2,0,1,0.3277171855868981,193104,0.00013006097344970215
2,2,0,2,0,2,0.2436018755581207,708552,0.0004772296941530644
2,2,0,2,1,0,0.3246482654995462,144612,9.740024801406665e-05
2,2,0,2,1,1,0.3141368220049437,1232172,0.0008299024866262034
2,2,0,2,1,2,0.233084637027602,3966732,0.0026717055334642675
2,2,0,2,2,0,0.2346022090272795,399168,0.00026885087129200177
2,2,0,2,2,1,0.2266482191446471,2971656,0.002001493869198194
2,2,0,2,2,2,0.1670095890171035,8438616,0.005683645142142223
2,2,1,0,0,1,0.4580050868237955,61536,4.144622619003682e-05
2,2,1,0,0,2,0.3418984871192583,249552,0.00016808028858190442
2,2,1,0,1,0,0.4538708015143272,49020,3.3016348281259834e-05
2,2,1,0,1,1,0.4395916632877332,462048,0.0003112023192709005
2,2,1,0,1,2,0.3275751950834451,1698120,0.0011437315655522839
2,2,1,0,2,0,0.3295209450715917,162120,0.00010919237828147378
2,2,1,0,2,1,0.3186657920966933,1383960,0.0009321359724058009
2,2,1,0,2,2,0.2357975382347969,4420728,0.0029774846043393965
2,2,1,1,0,0,0.4525559668660052,43764,2.947628449981753e-05
2,2,1,1,0,1,0.4383866837693595,430752,0.0002901235833302578
2,2,1,1,0,2,0.3269381048378465,1651572,0.0011123801787755378
2,2,1,1,1,0,0.4344284802624996,343140,0.00023111443796881886
2,2,1,1,1,1,0.4206783148540971,3095448,0.002084871261822301
2,2,1,1,1,2,0.3131752339950503,10534788,0.007095475921608256
2,2,1,1,2,0,0.3151883179360809,1087320,0.0007323405918641257
2,2,1,1,2,1,0.3047416462934065,8697360,0.005857916501172951
2,2,1,1,2,2,0.2252800572341563,26076096,0.017562983830101315
2,2,1,2,0,0,0.3263826785293431,131292,8.842885349945259e-05
2,2,1,2,0,1,0.3159231478878644,1241820,0.0008364006858962483
2,2,1,2,0,2,0.2347692951883612,4387284,0.002954959130004055
2,2,1,2,1,0,0.3130952673488092,995076,0.0006702116642660732
2,2,1,2,1,1,0.3029500749735129,8407656,0.005662792711648795
2,2,1,2,1,2,0.2247292863519956,26510652,0.017855669514387548
2,2,1,2,2,0,0.2266482191446471,2971656,0.002001493869198194
2,2,1,2,2,1,0.2189630801333067,22306824,0.01502427315856315
2,2,1,2,2,2,0.1613259438749613,63268128,0.04261286309978228
2,2,2,0,0,1,0.3334802962703625,153204,0.00010318720159286275
2,2,2,0,0,2,0.2484148589861257,582516,0.0003923409044350541
2,2,2,0,1,0,0.3309720317638122,129876,8.747513768618732e-05
2,2,2,0,1,1,0.3204702628270782,1181124,0.0007955202233242501
2,2,2,0,1,2,0.2383269865476741,4066272,0.002738748522201856
2,2,2,0,2,0,0.241710261065883,444360,0.0002992889539424851
2,2,2,0,2,1,0.2336981349303284,3673980,0.0024745288302403714
2,2,2,0,2,2,0.1726442067005739,11194776,0.007539996396301282
2,2,2,1,0,0,0.329852191587616,111804,7.53031375609542e-05
2,2,2,1,0,1,0.3194359741922668,1072428,0.0007223104111500392
2,2,2,1,0,2,0.2377437731631875,3875832,0.002610481827655077
2,2,2,1,1,0,0.3170364737001158,909132,0.0006123259638033112
2,2,2,1,1,1,0.3069214688550105,7977348,0.005372968174802358
2,2,2,1,1,2,0.2280482416291709,25828704,0.01739635836225151
2,2,2,1,2,0,0.2313964468853989,3012780,0.00202919203946989
2,2,2,1,2,1,0.2236836097037868,23705820,0.015966536299731843
2,2,2,1,2,2,0.1651042103042727,68877792,0.04639112952909368
2,2,2,2,0,0,0.2386755858420973,335412,0.00022590941268286257
2,2,2,2,0,1,0.2309761895875823,3112956,0.0020966633920897083
2,2,2,2,0,2,0.1713458034441873,10519308,0.0070850497063615426
2,2,2,2,1,0,0.2292679633309632,2657412,0.0017898416996899075
2,2,2,2,1,1,0.2217944764891311,22153284,0.014920859651523071
2,2,2,2,1,2,0.1642607537378257,67625496,0.04554767296264675
2,2,2,2,2,0,0.1670095890171035,8438616,0.005683645142142223
2,2,2,2,2,1,0.1613259438749613,63268128,0.04261286309978228
2,2,2,2,2,2,0.118713080775179,176255568,0.11871308077517903
