first_player_1,first_player_2,first_player_3,second_player_1,second_player_2,second_player_3,proportion,count
2,2,2,0,1,2,0.694056,157019428800
2,2,2,0,2,0,0.696569,6825828960
2,2,2,0,2,1,0.694053,157011091200
2,2,2,0,2,2,0.636198,1727289230400
2,2,2,1,0,0,0.759915,620453520
2,2,2,1,0,1,0.757171,14272236000
2,2,2,1,0,2,0.694056,157012315200
2,2,2,1,1,0,0.757171,14271325200
2,2,2,1,1,1,0.754436,328278981600
2,2,2,1,1,2,0.691549,3611446862400
2,2,2,1,2,0,0.694053,156994066080
2,2,2,1,2,1,0.691546,3611255097600
2,2,2,1,2,2,0.6339,39723293440800
2,2,2,2,0,0,0.696566,6824988720
2,2,2,2,0,1,0.694051,156994596000
2,2,2,2,0,2,0.636196,1727135467200
2,2,2,2,1,0,0.694051,156984577200
2,2,2,2,1,1,0.691544,3611068797600
2,2,2,2,1,2,0.633898,39721920001200
2,2,2,2,2,0,0.636193,1726934726880
2,2,2,2,2,1,0.633896,39720173961600
2,2,2,2,2,2,0.581054,436762982966400
