first_player_1,first_player_2,first_player_3,second_player_1,second_player_2,second_player_3,proportion,count
0,1,1,2,2,2,0.32047026282707828624,1181124
0,1,2,0,0,1,0.66043973847894661431,2124
0,1,2,0,0,2,0.48626318526592693756,6444
0,1,2,0,1,0,0.65844638352351077727,2400
0,1,2,0,1,1,0.63554672929587298906,16992
0,1,2,0,1,2,0.46722787436091644794,48780
0,1,2,0,2,0,0.48434122159675018696,8400
0,1,2,0,2,1,0.46684290454819069832,57060
0,1,2,0,2,2,0.34109300137391922883,151272
0,1,2,1,0,0,0.65732233244952884055,2700
0,1,2,1,0,1,0.63453710795480808459,19116
0,1,2,1,0,2,0.4667646351928037411,55224
0,1,2,1,1,0,0.63264364260730568459,21600
0,1,2,1,1,1,0.61052114553241808963,148104
0,1,2,1,1,2,0.44841587843828324332,400104
0,1,2,1,2,0,0.46508696825389611162,73548
0,1,2,1,2,1,0.44819159357541789193,476280
0,1,2,1,2,2,0.32717153082431196079,1197288
0,1,2,2,0,0,0.48210844356049776239,10800
0,1,2,2,0,1,0.46502344108192776345,74052
0,1,2,2,0,2,0.34086384286160134386,200052
0,1,2,2,1,0,0.46373404154940530929,84348
0,1,2,2,1,1,0.44715370021812585235,550332
0,1,2,2,1,2,0.32726922203647244735,1397340
0,1,2,2,2,0,0.34020357247233795104,275724
0,1,2,2,2,1,0.32757519508344518996,1698120
0,1,2,2,2,2,0.23832698654767411303,4066272
0,2,0,0,0,1,0.68093416183721637425,324
0,2,0,0,0,2,0.50601573895653731953,1296
0,2,0,0,1,0,0.67495002347285898431,252
0,2,0,0,1,1,0.65288490291117791654,2268
0,2,0,0,1,2,0.48434122159675018696,8400
0,2,0,0,2,0,0.48804960813689641094,756
0,2,0,0,2,1,0.47139415764415361309,6300
0,2,0,0,2,2,0.34732047467039507405,20160
0,2,0,1,0,0,0.67580970937280622631,324
0,2,0,1,0,1,0.65380814023010570838,2916
0,2,0,1,0,2,0.48538870060619928264,10992
0,2,0,1,1,0,0.64806521922546782879,2268
0,2,0,1,1,1,0.62675284715758728359,19404
0,2,0,1,1,2,0.46450048960509976954,65520
0,2,0,1,2,0,0.46829093611687381019,6444
0,2,0,1,2,1,0.45221347781865677356,49500
0,2,0,1,2,2,0.33287063747790144146,145620
0,2,0,2,0,0,0.49434656528800481205,1296
0,2,0,2,0,1,0.47786415763900785828,11160
0,2,0,2,0,2,0.35345150951700751846,38256
0,2,0,2,1,0,0.47371875103327632205,8712
0,2,0,2,1,1,0.45776111338702248665,68904
0,2,0,2,1,2,0.33799868658245483557,211140
0,2,0,2,2,0,0.34152248870104722549,22896
0,2,0,2,2,1,0.32952094507159176864,162120
0,2,0,2,2,2,0.24171026106588308441,444360
0,2,1,0,0,1,0.65640265135905729211,2448
0,2,1,0,0,2,0.4875544356537141184,8712
0,2,1,0,1,0,0.65089944439938241998,2100
0,2,1,0,1,1,0.62957490033137664166,17136
0,2,1,0,1,2,0.46684290454819069832,57060
0,2,1,0,2,0,0.47139415764415361309,6300
0,2,1,0,2,1,0.45528421643192375313,48492
0,2,1,0,2,2,0.33534599878889406988,144612
0,2,1,1,0,0,0.65164810323045826263,2700
0,2,1,1,0,1,0.630386860028973617,22032
0,2,1,1,0,2,0.46778970188064110275,74484
0,2,1,1,1,0,0.62510649119376939722,18900
0,2,1,1,1,1,0.60450797541211791258,148392
0,2,1,1,1,2,0.44782796113342960277,460404
0,2,1,1,2,0,0.45241786396684196296,54648
0,2,1,1,2,1,0.43686564444693727678,396792
0,2,1,1,2,2,0.32148104802472887038,1113012
0,2,1,2,0,0,0.47711481989159036915,10800
0,2,1,2,0,1,0.46118037855367612145,85212
0,2,1,2,0,2,0.34098471421742661702,267444
0,2,1,2,1,0,0.45737196500586065103,73548
0,2,1,2,1,1,0.44194218481523694532,545184
0,2,1,2,1,2,0.32620919115704029255,1573416
0,2,1,2,2,0,0.33028117780982520348,202176
0,2,1,2,2,1,0.31866579209669337756,1383960
0,2,1,2,2,2,0.23369813493032848696,3673980
0,2,2,0,0,1,0.48017722561499737837,7200
0,2,2,0,0,2,0.35576802056872967422,22896
0,2,2,0,1,0,0.47689660486411283322,6720
0,2,2,0,1,1,0.46109590196316553937,50400
0,2,2,0,1,2,0.34109300137391922883,151272
0,2,2,0,2,0,0.34732047467039507405,20160
0,2,2,0,2,1,0.33534599878889406988,144612
0,2,2,0,2,2,0.24651350527732044695,399168
0,2,2,1,0,0,0.47723314531113446805,8640
0,2,2,1,0,1,0.46148457348642074235,64800
0,2,2,1,0,2,0.34162272584948888632,197064
0,2,2,1,1,0,0.45834030176748352974,60480
0,2,2,1,1,1,0.44307363122794038822,440424
0,2,2,1,1,2,0.3274751034170767391,1252152
0,2,2,1,2,0,0.33361709791320433364,176904
0,2,2,1,2,1,0.32205356847683445708,1216296
0,2,2,1,2,2,0.23654264891975398238,3209976
0,2,2,2,0,0,0.35057578962287848712,34560
0,2,2,2,0,1,0.33875499130471160155,252612
0,2,2,2,0,2,0.24992852721683879131,724608
0,2,2,2,1,0,0.33649945340633921915,237384
0,2,2,2,1,1,0.32504574677056805951,1656720
0,2,2,2,1,2,0.23943706326029049327,4462128
0,2,2,2,2,0,0.24444984206883719759,671328
0,2,2,2,2,1,0.23579753823479698258,4420728
0,2,2,2,2,2,0.17264420670057399386,11194776
1,0,0,0,0,0,0.95995050004788380793,9
1,0,0,0,0,1,0.92736477668274109768,81
1,0,0,0,0,2,0.68487267677016854958,324
1,0,0,0,1,0,0.92319528471155591291,81
1,0,0,0,1,1,0.8915311155185773293,729
1,0,0,0,1,2,0.65732233244952884055,2700
1,0,0,0,2,0,0.67580970937280622631,324
1,0,0,0,2,1,0.65164810323045826263,2700
1,0,0,0,2,2,0.47723314531113446805,8640
1,0,0,1,0,0,0.92096973026435523276,72
1,0,0,1,0,1,0.88948780565625302305,648
1,0,0,1,0,2,0.65621758199725942487,2400
1,0,0,1,1,0,0.88550776367373680536,648
1,0,0,1,1,1,0.85494738717604567187,5448
1,0,0,1,1,2,0.62968573342415042773,17760
1,0,0,1,2,0,0.64775019396060646659,2400
1,0,0,1,2,1,0.6244452024299935347,17760
1,0,0,1,2,2,0.45683764976264747932,50016
1,0,0,2,0,0,0.67021404047326902553,252
1,0,0,2,0,1,0.64673239329409220228,2100
1,0,0,2,0,2,0.47525272209553951613,6720
1,0,0,2,1,0,0.64394589432252787775,2100
1,0,0,2,1,1,0.6211635875516087215,15540
1,0,0,2,1,2,0.45570217026358116037,43764
1,0,0,2,2,0,0.46987524397646764962,6720
1,0,0,2,2,1,0.45255596686600521554,43764
1,0,0,2,2,2,0.32985219158761604112,111804
1,0,1,0,0,1,0.89537643503954807578,648
1,0,1,0,0,2,0.6608904823534380659,2268
1,0,1,0,1,0,0.89173280216607073393,729
1,0,1,0,1,1,0.86106567617657744387,5832
1,0,1,0,1,2,0.63453710795480808459,19116
1,0,1,0,2,0,0.65380814023010570838,2916
1,0,1,0,2,1,0.630386860028973617,22032
1,0,1,0,2,2,0.46148457348642074235,64800
1,0,1,1,0,0,0.88948780565625302305,648
1,0,1,1,0,1,0.85899993580738225234,5184
1,0,1,1,0,2,0.63339841976779374601,16992
1,0,1,1,1,0,0.85552533087654702976,5832
1,0,1,1,1,1,0.82592511181502941514,44352
1,0,1,1,1,2,0.60801722932338930674,132192
1,0,1,1,2,0,0.62682223402417103284,22176
1,0,1,1,2,1,0.6042293206655590398,154368
1,0,1,1,2,2,0.44189010223302778048,415104
1,0,1,2,0,0,0.64794318401305687598,2268
1,0,1,2,0,1,0.62519310152135372535,17136
1,0,1,2,0,2,0.45922701500369822165,50400
1,0,1,2,1,0,0.62277346792673791127,19404
1,0,1,2,1,1,0.60069704017503346957,135072
1,0,1,2,1,2,0.44051365592670136833,363216
1,0,1,2,2,0,0.45518577356238501511,67536
1,0,1,2,2,1,0.43838668376935958573,430752
1,0,1,2,2,2,0.31943597419226689339,1072428
1,0,2,0,0,1,0.6596957189095386892,2124
1,0,2,0,0,2,0.48551271599127337099,6444
1,0,2,0,1,0,0.65814742594540171484,2724
1,0,2,0,1,1,0.63518525483797064761,19260
1,0,2,0,1,2,0.4667646351928037411,55224
1,0,2,0,2,0,0.48538870060619928264,10992
1,0,2,0,2,1,0.46778970188064110275,74484
1,0,2,0,2,2,0.34162272584948888632,197064
1,0,2,1,0,0,0.65621758199725942487,2400
1,0,2,1,0,1,0.63339841976779374601,16992
1,0,2,1,0,2,0.4657269358116093148,48780
1,0,2,1,1,0,0.63193424777132172939,21792
1,0,2,1,1,1,0.60976500245690933471,148536
1,0,2,1,1,2,0.44766540916362967675,397116
1,0,2,1,2,0,0.46577601176430547385,85164
1,0,2,1,2,1,0.44879388935850711663,545652
1,0,2,1,2,2,0.32745122011005810438,1355472
1,0,2,2,0,0,0.47973949430372081744,8400
1,0,2,2,0,1,0.46268442880288246757,57060
1,0,2,2,0,2,0.33900043572689160122,151272
1,0,2,2,1,0,0.46171264088318955264,73860
1,0,2,2,1,1,0.44515092125728097028,473724
1,0,2,2,1,2,0.32565786259359895635,1177848
1,0,2,2,2,0,0.33959025238103437178,273792
1,0,2,2,2,1,0.32693810483784658373,1651572
1,0,2,2,2,2,0.23774377316318759445,3875832
1,1,0,0,0,1,0.89186658101472469055,729
1,1,0,0,0,2,0.65945366098672952132,2916
1,1,0,0,1,0,0.88717420424599506644,648
1,1,0,0,1,1,0.85702996305404621572,5832
1,1,0,0,1,2,0.63264364260730568459,21600
1,1,0,0,2,0,0.64806521922546782879,2268
1,1,0,0,2,1,0.62510649119376939722,18900
1,1,0,0,2,2,0.45834030176748352974,60480
1,1,0,1,0,0,0.88550776367373680536,648
1,1,0,1,0,1,0.85552533087654702976,5832
1,1,0,1,0,2,0.63193424777132172939,21792
1,1,0,1,1,0,0.85103985184234981696,5184
1,1,0,1,1,1,0.82194506983251319745,43968
1,1,0,1,1,2,0.60611447737021367111,145920
1,1,0,1,2,0,0.62122472235170650593,16992
1,1,0,1,2,1,0.59907886732173131221,128160
1,1,0,1,2,2,0.43880846054660745464,369216
1,1,0,2,0,0,0.6447405820650998709,2268
1,1,0,2,0,1,0.62236984407929168486,19236
1,1,0,2,0,2,0.45792956546312481651,63840
1,1,0,2,1,0,0.61920400060183239574,17136
1,1,0,2,1,1,0.59750691735602291863,131376
1,1,0,2,1,2,0.43889920094860346545,386904
1,1,0,2,2,0,0.45089246826456075582,50400
1,1,0,2,2,1,0.4344284802624996628,343140
1,1,0,2,2,2,0.31703647370011585734,909132
1,1,1,0,0,1,0.86081699073709982236,5544
1,1,1,0,0,2,0.63616066364481901037,19692
1,1,1,0,1,0,0.85665047306607804117,5496
1,1,1,0,1,1,0.82746891099957168192,44640
1,1,1,0,1,2,0.61052114553241808963,148104
1,1,1,0,2,0,0.62675284715758728359,19404
1,1,1,0,2,1,0.60450797541211791258,148392
1,1,1,0,2,2,0.44307363122794038822,440424
1,1,1,1,0,0,0.85494738717604567187,5448
1,1,1,1,0,1,0.82592511181502941514,44352
1,1,1,1,0,2,0.60976500245690933471,148536
1,1,1,1,1,0,0.82194506983251319745,43968
1,1,1,1,1,1,0.79377744507524363809,341424
1,1,1,1,1,2,0.58507051164506809724,1042272
1,1,1,1,2,0,0.60094667933032435635,148536
1,1,1,1,2,1,0.57948752393291236443,1058616
1,1,1,1,2,2,0.42431371788751634845,2913984
1,1,1,2,0,0,0.62309681799912184326,19068
1,1,1,2,0,1,0.60143320371248805697,148392
1,1,1,2,0,2,0.44234108049530384811,453744
1,1,1,2,1,0,0.5986342256119772783,148056
1,1,1,2,1,1,0.57761925931342488932,1069200
1,1,1,2,1,2,0.42412980429996676031,2991600
1,1,1,2,2,0,0.43664021997449844739,467064
1,1,1,2,2,1,0.42067831485409711989,3095448
1,1,1,2,2,2,0.3069214688550105264,7977348
1,1,2,0,0,1,0.63320711892386005225,16524
1,1,2,0,0,2,0.46663872045844052275,52236
1,1,2,0,1,0,0.63120514011441782494,18240
1,1,2,0,1,1,0.60940939577595979488,134784
1,1,2,0,1,2,0.44841587843828324332,400104
1,1,2,0,2,0,0.46450048960509976954,65520
1,1,2,0,2,1,0.44782796113342960277,460404
1,1,2,0,2,2,0.3274751034170767391,1252152
1,1,2,1,0,0,0.62968573342415042773,17760
1,1,2,1,0,1,0.60801722932338930674,132192
1,1,2,1,0,2,0.44766540916362967675,397116
1,1,2,1,1,0,0.60611447737021367111,145920
1,1,2,1,1,1,0.58507051164506809724,1042272
1,1,2,1,1,2,0.43010935997901803658,2904408
1,1,2,1,2,0,0.44577204080417608339,508932
1,1,2,1,2,1,0.42968321873957386894,3401028
1,1,2,1,2,2,0.31392436968403284648,8759664
1,1,2,2,0,0,0.46054753961755020619,62160
1,1,2,2,0,1,0.44434765007238958963,447084
1,1,2,2,0,2,0.32601579698771985551,1252152
1,1,2,2,1,0,0.44304649073894933057,497544
1,1,2,2,1,1,0.4273207111057051649,3371832
1,1,2,2,1,2,0.31304396067099058606,8814528
1,1,2,2,2,0,0.32516574523395407292,1660896
1,1,2,2,2,1,0.31317523399505037119,10534788
1,1,2,2,2,2,0.22804824162917097474,25828704
1,2,0,0,0,1,0.65321225374057512237,2772
1,2,0,0,0,2,0.48585508380356080468,11304
1,2,0,0,1,0,0.64737796191162398882,2124
1,2,0,0,1,1,0.62637161138474058955,19548
1,2,0,0,1,2,0.46508696825389611162,73548
1,2,0,0,2,0,0.46829093611687381019,6444
1,2,0,0,2,1,0.45241786396684196296,54648
1,2,0,0,2,2,0.33361709791320433364,176904
1,2,0,1,0,0,0.64775019396060646659,2400
1,2,0,1,0,1,0.62682223402417103284,22176
1,2,0,1,0,2,0.46577601176430547385,85164
1,2,0,1,1,0,0.62122472235170650593,16992
1,2,0,1,1,1,0.60094667933032435635,148536
1,2,0,1,1,2,0.44577204080417608339,508932
1,2,0,1,2,0,0.44906472848479965447,48780
1,2,0,1,2,1,0.43375131778806911378,380772
1,2,0,1,2,2,0.31954709016684969883,1132668
1,2,0,2,0,0,0.47249771191048774689,8400
1,2,0,2,0,1,0.45686576821446400391,74196
1,2,0,2,0,2,0.33823643661942950859,258792
1,2,0,2,1,0,0.45283031372672959346,57060
1,2,0,2,1,1,0.43769171590563561801,460404
1,2,0,2,1,2,0.32347755509175092317,1430460
1,2,0,2,2,0,0.32658611096171509118,151272
1,2,0,2,2,1,0.3151883179360809586,1087320
1,2,0,2,2,2,0.23139644688539894578,3012780
1,2,1,0,0,1,0.62953520797240252488,19296
1,2,1,0,0,2,0.46803076567595000259,71928
1,2,1,0,1,0,0.62416594150812962042,16020
1,2,1,0,1,1,0.60387233190491400537,137808
1,2,1,0,1,2,0.44819159357541789193,476280
1,2,1,0,2,0,0.45221347781865677356,49500
1,2,1,0,2,1,0.43686564444693727678,396792
1,2,1,0,2,2,0.32205356847683445708,1216296
1,2,1,1,0,0,0.6244452024299935347,17760
1,2,1,1,0,1,0.6042293206655590398,154368
1,2,1,1,0,2,0.44879388935850711663,545652
1,2,1,1,1,0,0.59907886732173131221,128160
1,2,1,1,1,1,0.57948752393291236443,1058616
1,2,1,1,1,2,0.42968321873957386894,3401028
1,2,1,1,2,0,0.43375131778806911378,380772
1,2,1,1,2,1,0.41894338455470657097,2871720
1,2,1,1,2,2,0.30855486883197532598,8272620
1,2,1,2,0,0,0.45591851018878176795,62160
1,2,1,2,0,1,0.44081237103468841416,521280
1,2,1,2,0,2,0.32623690549198678948,1705896
1,2,1,2,1,0,0.43710191541616764856,435384
1,2,1,2,1,1,0.42246988617399074566,3385152
1,2,1,2,1,2,0.31212955734684159887,10100232
1,2,1,2,2,0,0.31576870250247728356,1225512
1,2,1,2,2,1,0.30474164629340652641,8697360
1,2,1,2,2,2,0.22368360970378683344,23705820
1,2,2,0,0,1,0.46006040097774406353,51888
1,2,2,0,0,2,0.34121035691297526134,177624
1,2,2,0,1,0,0.45684457632579975341,46152
1,2,2,0,1,1,0.44183390574108173406,376128
1,2,2,0,1,2,0.32717153082431196079,1197288
1,2,2,0,2,0,0.33287063747790144146,145620
1,2,2,0,2,1,0.32148104802472887038,1113012
1,2,2,0,2,2,0.23654264891975398238,3209976
1,2,2,1,0,0,0.45683764976264747932,50016
1,2,2,1,0,1,0.44189010223302778048,415104
1,2,2,1,0,2,0.32745122011005810438,1355472
1,2,2,1,1,0,0.43880846054660745464,369216
1,2,2,1,1,1,0.42431371788751634845,2913984
1,2,2,1,1,2,0.31392436968403284648,8759664
1,2,2,1,2,0,0.31954709016684969883,1132668
1,2,2,1,2,1,0.30855486883197532598,8272620
1,2,2,1,2,2,0.22684064343347951956,22783464
1,2,2,2,0,0,0.33464358709242419265,175056
1,2,2,2,0,1,0.32345810898796519216,1411932
1,2,2,2,0,2,0.23889511829057119934,4332960
1,2,2,2,1,0,0.321248713153812568,1264500
1,2,2,2,1,1,0.31040704960003570022,9529884
1,2,2,2,1,2,0.22889169819561790592,27081000
1,2,2,2,2,0,0.23348020278465997039,3736296
1,2,2,2,2,1,0.22528005723415630378,26076096
1,2,2,2,2,2,0.16510421030427271177,68877792
2,0,0,0,0,1,0.67740040227894650277,324
2,0,0,0,0,2,0.50208670460535599311,1296
2,0,0,0,1,0,0.67404144751397579598,324
2,0,0,0,1,1,0.65156007041149143714,2916
2,0,0,0,1,2,0.48210844356049776239,10800
2,0,0,0,2,0,0.49434656528800481205,1296
2,0,0,0,2,1,0.47711481989159036915,10800
2,0,0,0,2,2,0.35057578962287848712,34560
2,0,0,1,0,0,0.67021404047326902553,252
2,0,0,1,0,1,0.64794318401305687598,2268
2,0,0,1,0,2,0.47973949430372081744,8400
2,0,0,1,1,0,0.6447405820650998709,2268
2,0,0,1,1,1,0.62309681799912184326,19068
2,0,0,1,1,2,0.46054753961755020619,62160
2,0,0,1,2,0,0.47249771191048774689,8400
2,0,0,1,2,1,0.45591851018878176795,62160
2,0,0,1,2,2,0.33464358709242419265,175056
2,0,0,2,0,0,0.48178621693301250729,756
2,0,0,2,0,1,0.46537295368047728616,6300
2,0,0,2,0,2,0.34321631223241856083,20160
2,0,0,2,1,0,0.46313851876505774818,6300
2,0,0,2,1,1,0.4471955748081981185,46620
2,0,0,2,1,2,0.32923972822407692049,131292
2,0,0,2,2,0,0.33855654567451581875,20160
2,0,0,2,2,1,0.32638267852934316706,131292
2,0,0,2,2,2,0.23867558584209737324,335412
2,0,1,0,0,1,0.65346260414155725784,2448
2,0,1,0,0,2,0.48411001017073256148,8712
2,0,1,0,1,0,0.65049921513364442591,2748
2,0,1,0,1,1,0.62875383992186664341,22320
2,0,1,0,1,2,0.46502344108192776345,74052
2,0,1,0,2,0,0.47786415763900785828,11160
2,0,1,0,2,1,0.46118037855367612145,85212
2,0,1,0,2,2,0.33875499130471160155,252612
2,0,1,1,0,0,0.64673239329409220228,2100
2,0,1,1,0,1,0.62519310152135372535,17136
2,0,1,1,0,2,0.46268442880288246757,57060
2,0,1,1,1,0,0.62236984407929168486,19236
2,0,1,1,1,1,0.60143320371248805697,148392
2,0,1,1,1,2,0.44434765007238958963,447084
2,0,1,1,2,0,0.45686576821446400391,74196
2,0,1,1,2,1,0.44081237103468841416,521280
2,0,1,1,2,2,0.32345810898796519216,1411932
2,0,1,2,0,0,0.46537295368047728616,6300
2,0,1,2,0,1,0.44949215481589051006,48492
2,0,1,2,0,2,0.3313827761505084034,144612
2,0,1,2,1,0,0.44753015932956881945,54792
2,0,1,2,1,1,0.43210134901943318013,386208
2,0,1,2,1,2,0.31802155706483268229,1048716
2,0,1,2,2,0,0.32771718558689810864,193104
2,0,1,2,2,1,0.31592314788786445472,1241820
2,0,1,2,2,2,0.23097618958758238087,3112956
2,0,2,0,0,1,0.47959947589059363375,7200
2,0,2,0,0,2,0.35437587836317138775,22896
2,0,2,0,1,0,0.47822975408898448187,9120
2,0,2,0,1,1,0.46204315998884777533,67392
2,0,2,0,1,2,0.34086384286160134386,200052
2,0,2,0,2,0,0.35345150951700751846,38256
2,0,2,0,2,1,0.34098471421742661702,267444
2,0,2,0,2,2,0.24992852721683879131,724608
2,0,2,1,0,0,0.47525272209553951613,6720
2,0,2,1,0,1,0.45922701500369822165,50400
2,0,2,1,0,2,0.33900043572689160122,151272
2,0,2,1,1,0,0.45792956546312481651,63840
2,0,2,1,1,1,0.44234108049530384811,453744
2,0,2,1,1,2,0.32601579698771985551,1252152
2,0,2,1,2,0,0.33823643661942950859,258792
2,0,2,1,2,1,0.32623690549198678948,1705896
2,0,2,1,2,2,0.23889511829057119934,4332960
2,0,2,2,0,0,0.34321631223241856083,20160
2,0,2,2,0,1,0.3313827761505084034,144612
2,0,2,2,0,2,0.24376888897816578912,399168
2,0,2,2,1,0,0.33050903506582159938,184932
2,0,2,2,1,1,0.31900341557692668652,1232172
2,0,2,2,1,2,0.23428993175713439305,3155112
2,0,2,2,2,0,0.24360187555812075773,708552
2,0,2,2,2,1,0.23476929518836120353,4387284
2,0,2,2,2,2,0.17134580344418732344,10519308
2,1,0,0,0,1,0.65102126947102095841,2772
2,1,0,0,0,2,0.48316433628318083395,11304
2,1,0,0,1,0,0.64728195990798021788,2448
2,1,0,0,1,1,0.62591693949427246911,22464
2,1,0,0,1,2,0.46373404154940530929,84348
2,1,0,0,2,0,0.47371875103327632205,8712
2,1,0,0,2,1,0.45737196500586065103,73548
2,1,0,0,2,2,0.33649945340633921915,237384
2,1,0,1,0,0,0.64394589432252787775,2100
2,1,0,1,0,1,0.62277346792673791127,19404
2,1,0,1,0,2,0.46171264088318955264,73860
2,1,0,1,1,0,0.61920400060183239574,17136
2,1,0,1,1,1,0.5986342256119772783,148056
2,1,0,1,1,2,0.44304649073894933057,497544
2,1,0,1,2,0,0.45283031372672959346,57060
2,1,0,1,2,1,0.43710191541616764856,435384
2,1,0,1,2,2,0.321248713153812568,1264500
2,1,0,2,0,0,0.46313851876505774818,6300
2,1,0,2,0,1,0.44753015932956881945,54792
2,1,0,2,0,2,0.33050903506582159938,184932
2,1,0,2,1,0,0.4450232849850514341,48492
2,1,0,2,1,1,0.42986691410401364214,378036
2,1,0,2,1,2,0.31691228050361895682,1126368
2,1,0,2,2,0,0.32464826549954625354,144612
2,1,0,2,2,1,0.3130952673488092978,995076
2,1,0,2,2,2,0.22926796333096325973,2657412
2,1,1,0,0,1,0.6277980065362024205,19296
2,1,1,0,0,2,0.46571241185130052069,71928
2,1,1,0,1,0,0.62445426273021955484,18768
2,1,1,0,1,1,0.60379914633975199612,160128
2,1,1,0,1,2,0.44715370021812585235,550332
