first_player_1,first_player_2,first_player_3,second_player_1,second_player_2,second_player_3,proportion,count,mutual_proportion
1,2,1,2,2,2,0.691546,3611255097600,0.004804281923216792
1,2,2,0,0,1,0.82876,51742800,6.883673182263694e-08
1,2,2,0,0,2,0.759677,569181600,7.572184179746634e-07
1,2,2,0,1,0,0.828759,51742080,6.883577396092649e-08
1,2,2,0,1,1,0.825767,1190091600,1.5832544105377545e-06
1,2,2,0,1,2,0.756933,13091245200,1.7416114610279753e-05
1,2,2,0,2,0,0.759674,569166840,7.571987818095989e-07
1,2,2,0,2,1,0.75693,13091086800,1.741590388070345e-05
1,2,2,0,2,2,0.693833,144004449600,0.00019157826167856472
1,2,2,1,0,0,0.828779,53991360,7.182813394442217e-08
1,2,2,1,0,1,0.825786,1241827200,1.6520815637432868e-06
1,2,2,1,0,2,0.756951,13660358400,1.817324203139192e-05
1,2,2,1,1,0,0.825786,1241809920,1.6520585750622355e-06
1,2,2,1,1,1,0.822804,28562198400,3.799810585290611e-05
1,2,2,1,1,2,0.754217,314189884800,0.0004179867506467141
1,2,2,1,2,0,0.756948,13660004160,1.8172770763430373e-05
1,2,2,1,2,1,0.754215,314186083200,0.0004179816931368828
1,2,2,1,2,2,0.691344,3455727616800,0.00459737384157297
1,2,2,2,0,0,0.759919,620900640,8.260235403608549e-07
1,2,2,2,0,1,0.757175,14281012800,1.8998937983047797e-05
1,2,2,2,0,2,0.694058,157094121600,0.0002089922833610071
1,2,2,2,1,0,0.757175,14280814080,1.899867361321571e-05
1,2,2,2,1,1,0.754441,328465281600,0.00043697821730842026
1,2,2,2,1,2,0.691551,3612820302000,0.004806364213999865
1,2,2,2,2,0,0.694055,157090047840,0.0002089868637794493
1,2,2,2,2,1,0.691549,3612809620800,0.004806350004121391
1,2,2,2,2,2,0.6339,39723293440800,0.052846419167425475
2,0,0,0,0,1,0.910372,7500,9.97772615068719e-12
2,0,0,0,0,2,0.834757,90000,1.1973271380824629e-10
2,0,0,0,1,0,0.910372,7500,9.97772615068719e-12
2,0,0,0,1,1,0.907108,187500,2.4944315376717975e-10
2,0,0,0,1,2,0.831764,2250000,2.993317845206157e-09
2,0,0,0,2,0,0.834754,90000,1.1973271380824629e-10
2,0,0,0,2,1,0.831761,2250000,2.993317845206157e-09
2,0,0,0,2,2,0.762674,27000000,3.591981414247388e-08
2,0,0,1,0,0,0.910348,6900,9.179508058632214e-12
2,0,0,1,0,1,0.907084,172500,2.2948770146580537e-10
2,0,0,1,0,2,0.831742,2070000,2.7538524175896643e-09
2,0,0,1,1,0,0.907084,172500,2.2948770146580537e-10
2,0,0,1,1,1,0.903831,4312500,5.737192536645134e-09
2,0,0,1,1,2,0.82876,51750000,6.884631043974161e-08
2,0,0,1,2,0,0.831739,2070000,2.7538524175896643e-09
2,0,0,1,2,1,0.828757,51750000,6.884631043974161e-08
2,0,0,1,2,2,0.759919,620900640,8.260235403608549e-07
2,0,0,2,0,0,0.834458,75900,1.0097458864495435e-10
2,0,0,2,0,1,0.831466,1897500,2.524364716123859e-09
2,0,0,2,0,2,0.762404,22770000,3.0292376593486305e-08
2,0,0,2,1,0,0.831466,1897500,2.524364716123859e-09
2,0,0,2,1,1,0.828485,47437500,6.310911790309647e-08
2,0,0,2,1,2,0.75967,569158920,7.571882453307838e-07
2,0,0,2,2,0,0.762401,22770000,3.0292376593486305e-08
2,0,0,2,2,1,0.759667,569158920,7.571882453307838e-07
2,0,0,2,2,2,0.696566,6824988720,9.079715790625212e-06
2,0,1,0,0,1,0.907106,180000,2.3946542761649257e-10
2,0,1,0,0,2,0.831743,2070000,2.7538524175896643e-09
2,0,1,0,1,0,0.907107,187500,2.4944315376717975e-10
2,0,1,0,1,1,0.903854,4500000,5.986635690412314e-09
2,0,1,0,1,2,0.82876,51750000,6.884631043974161e-08
2,0,1,0,2,0,0.831761,2250000,2.993317845206157e-09
2,0,1,0,2,1,0.828778,54000000,7.183962828494776e-08
2,0,1,0,2,2,0.75992,621000000,8.261557252768993e-07
2,0,1,1,0,0,0.907084,172500,2.2948770146580537e-10
2,0,1,1,0,1,0.90383,4140000,5.507704835179329e-09
2,0,1,1,0,2,0.828739,47610000,6.333860560456228e-08
2,0,1,1,1,0,0.903831,4312500,5.737192536645134e-09
2,0,1,1,1,1,0.900589,103500000,1.3769262087948322e-07
2,0,1,1,1,2,0.825767,1190250000,1.583465140114057e-06
2,0,1,1,2,0,0.828757,51750000,6.884631043974161e-08
2,0,1,1,2,1,0.825784,1242000000,1.6523114505537987e-06
2,0,1,1,2,2,0.757175,14281012800,1.8998937983047797e-05
2,0,1,2,0,0,0.831466,1897500,2.524364716123859e-09
2,0,1,2,0,1,0.828484,45540000,6.058475318697261e-08
2,0,1,2,0,2,0.75965,523710000,6.967246616501851e-07
2,0,1,2,1,0,0.828485,47437500,6.310911790309647e-08
2,0,1,2,1,1,0.825513,1138500000,1.5146188296743154e-06
2,0,1,2,1,2,0.756926,13090928400,1.741569315112715e-05
2,0,1,2,2,0,0.759667,569250000,7.573094148371577e-07
2,0,1,2,2,1,0.756942,13660178400,1.8173002565964304e-05
2,0,1,2,2,2,0.694051,156994596000,0.0002088598781367694
2,0,2,0,0,1,0.83174,2070000,2.7538524175896643e-09
2,0,2,0,0,2,0.762409,22770000,3.0292376593486305e-08
2,0,2,0,1,0,0.831762,2250000,2.993317845206157e-09
2,0,2,0,1,1,0.828758,51750000,6.884631043974161e-08
2,0,2,0,1,2,0.759675,569250000,7.573094148371577e-07
2,0,2,0,2,0,0.762674,27000000,3.591981414247388e-08
2,0,2,0,2,1,0.75992,621000000,8.261557252768993e-07
2,0,2,0,2,2,0.696574,6831000000,9.087712978045892e-06
2,0,2,1,0,0,0.83174,2070000,2.7538524175896643e-09
2,0,2,1,0,1,0.828736,47610000,6.333860560456228e-08
2,0,2,1,0,2,0.759655,523710000,6.967246616501851e-07
2,0,2,1,1,0,0.828757,51750000,6.884631043974161e-08
2,0,2,1,1,1,0.825765,1190250000,1.583465140114057e-06
2,0,2,1,1,2,0.756931,13092750000,1.7418116541254628e-05
2,0,2,1,2,0,0.75992,621000000,8.261557252768993e-07
2,0,2,1,2,1,0.757175,14283000000,1.9001581681368684e-05
2,0,2,1,2,2,0.694058,157094121600,0.0002089922833610071
2,0,2,2,0,0,0.762404,22770000,3.0292376593486305e-08
2,0,2,2,0,1,0.75965,523710000,6.967246616501851e-07
2,0,2,2,0,2,0.696326,5760810000,7.663971278152036e-06
2,0,2,2,1,0,0.75967,569250000,7.573094148371577e-07
2,0,2,2,1,1,0.756926,13092750000,1.7418116541254628e-05
2,0,2,2,1,2,0.693829,144002944800,0.00019157625974758983
2,0,2,2,2,0,0.696569,6831000000,9.087712978045892e-06
2,0,2,2,2,1,0.694053,157095694800,0.00020899437628884448
2,0,2,2,2,2,0.636196,1727135467200,0.0022977179622481036
2,1,0,0,0,1,0.907108,187500,2.4944315376717975e-10
2,1,0,0,0,2,0.831764,2250000,2.993317845206157e-09
2,1,0,0,1,0,0.907105,180000,2.3946542761649257e-10
2,1,0,0,1,1,0.903853,4500000,5.986635690412314e-09
2,1,0,0,1,2,0.82878,54000000,7.183962828494776e-08
2,1,0,0,2,0,0.83174,2070000,2.7538524175896643e-09
2,1,0,0,2,1,0.828757,51750000,6.884631043974161e-08
2,1,0,0,2,2,0.75992,621000000,8.261557252768993e-07
2,1,0,1,0,0,0.907083,172500,2.2948770146580537e-10
2,1,0,1,0,1,0.903831,4312500,5.737192536645134e-09
2,1,0,1,0,2,0.82876,51750000,6.884631043974161e-08
2,1,0,1,1,0,0.903829,4140000,5.507704835179329e-09
2,1,0,1,1,1,0.900589,103500000,1.3769262087948322e-07
2,1,0,1,1,2,0.825786,1242000000,1.6523114505537987e-06
2,1,0,1,2,0,0.828735,47610000,6.333860560456228e-08
2,1,0,1,2,1,0.825764,1190250000,1.583465140114057e-06
2,1,0,1,2,2,0.757175,14280814080,1.899867361321571e-05
2,1,0,2,0,0,0.831466,1897500,2.524364716123859e-09
2,1,0,2,0,1,0.828485,47437500,6.310911790309647e-08
2,1,0,2,0,2,0.75967,569250000,7.573094148371577e-07
2,1,0,2,1,0,0.828483,45540000,6.058475318697261e-08
2,1,0,2,1,1,0.825512,1138500000,1.5146188296743154e-06
2,1,0,2,1,2,0.756944,13659996240,1.817276022695156e-05
2,1,0,2,2,0,0.759647,523710000,6.967246616501851e-07
2,1,0,2,2,1,0.756924,13090837320,1.7415571981620774e-05
2,1,0,2,2,2,0.694051,156984577200,0.00020884654949106826
2,1,1,0,0,1,0.903853,4500000,5.986635690412314e-09
2,1,1,0,0,2,0.82876,51750000,6.884631043974161e-08
2,1,1,0,1,0,0.903853,4500000,5.986635690412314e-09
2,1,1,0,1,1,0.900611,108000000,1.4367925656989552e-07
2,1,1,0,1,2,0.825787,1242000000,1.6523114505537987e-06
2,1,1,0,2,0,0.828757,51750000,6.884631043974161e-08
2,1,1,0,2,1,0.825784,1242000000,1.6523114505537987e-06
2,1,1,0,2,2,0.757175,14283000000,1.9001581681368684e-05
2,1,1,1,0,0,0.903831,4312500,5.737192536645134e-09
2,1,1,1,0,1,0.900589,103500000,1.3769262087948322e-07
2,1,1,1,0,2,0.825767,1190250000,1.583465140114057e-06
2,1,1,1,1,0,0.900589,103500000,1.3769262087948322e-07
2,1,1,1,1,1,0.897358,2484000000,3.3046229011075974e-06
2,1,1,1,1,2,0.822804,28566000000,3.800316336273737e-05
2,1,1,1,2,0,0.825764,1190250000,1.583465140114057e-06
2,1,1,1,2,1,0.822802,28566000000,3.800316336273737e-05
2,1,1,1,2,2,0.754441,328465281600,0.00043697821730842026
2,1,1,2,0,0,0.828485,47437500,6.310911790309647e-08
2,1,1,2,0,1,0.825513,1138500000,1.5146188296743154e-06
2,1,1,2,0,2,0.756926,13092750000,1.7418116541254628e-05
2,1,1,2,1,0,0.825512,1138500000,1.5146188296743154e-06
2,1,1,2,1,1,0.822551,27324000000,3.635085191218357e-05
2,1,1,2,1,2,0.754211,314185924800,0.00041798148240730653
2,1,1,2,2,0,0.756924,13092750000,1.7418116541254628e-05
2,1,1,2,2,1,0.754208,314187746400,0.000417983905797434
2,1,1,2,2,2,0.691544,3611068797600,0.0048040340764992084
2,1,2,0,0,1,0.828758,51742800,6.883673182263694e-08
2,1,2,0,0,2,0.759675,569181600,7.572184179746634e-07
2,1,2,0,1,0,0.828777,53992080,7.182909180613264e-08
2,1,2,0,1,1,0.825785,1241841600,1.652100720977496e-06
2,1,2,0,1,2,0.756949,13660495200,1.8173424025116912e-05
2,1,2,0,2,0,0.75992,620916840,8.260450922493405e-07
2,1,2,0,2,1,0.757176,14281336800,1.8999369020817507e-05
2,1,2,0,2,2,0.694058,157097199600,0.00020899637821981934
2,1,2,1,0,0,0.828757,51741720,6.883529503007125e-08
2,1,2,1,0,1,0.825764,1190084400,1.5832448319206499e-06
2,1,2,1,0,2,0.756931,13091176800,1.741602361341726e-05
2,1,2,1,1,0,0.825784,1241817840,1.6520691115410507e-06
2,1,2,1,1,1,0.822802,28562356800,3.799831658248241e-05
2,1,2,1,1,2,0.754215,314191389600,0.00041798875257768897
2,1,2,1,2,0,0.757175,14281087320,1.899903712173483e-05
2,1,2,1,2,1,0.754441,328470746400,0.0004369854874788027
2,1,2,1,2,2,0.691551,3612820302000,0.004806364213999865
2,1,2,2,0,0,0.75967,569158920,7.571882453307838e-07
2,1,2,2,0,1,0.756926,13090928400,1.741569315112715e-05
2,1,2,2,0,2,0.693829,144002944800,0.00019157625974758983
2,1,2,2,1,0,0.756944,13659996240,1.817276022695156e-05
2,1,2,2,1,1,0.754211,314185924800,0.00041798148240730653
2,1,2,2,1,2,0.69134,3455724607200,0.004597369837711021
2,1,2,2,2,0,0.694053,157091960520,0.00020898940833908314
2,1,2,2,2,1,0.691547,3612814837200,0.004806356943829483
2,1,2,2,2,2,0.633898,39721920001200,0.052844591993530365
2,2,0,0,0,1,0.831759,2250000,2.993317845206157e-09
2,2,0,0,0,2,0.762675,27000000,3.591981414247388e-08
2,2,0,0,1,0,0.831737,2070000,2.7538524175896643e-09
2,2,0,0,1,1,0.828755,51750000,6.884631043974161e-08
2,2,0,0,1,2,0.75992,621000000,8.261557252768993e-07
2,2,0,0,2,0,0.762403,22770000,3.0292376593486305e-08
2,2,0,0,2,1,0.75967,569250000,7.573094148371577e-07
2,2,0,0,2,2,0.696571,6831000000,9.087712978045892e-06
2,2,0,1,0,0,0.831737,2070000,2.7538524175896643e-09
2,2,0,1,0,1,0.828755,51750000,6.884631043974161e-08
2,2,0,1,0,2,0.75992,621000000,8.261557252768993e-07
2,2,0,1,1,0,0.828733,47610000,6.333860560456228e-08
2,2,0,1,1,1,0.825762,1190250000,1.583465140114057e-06
2,2,0,1,1,2,0.757175,14283000000,1.9001581681368684e-05
2,2,0,1,2,0,0.75965,523710000,6.967246616501851e-07
2,2,0,1,2,1,0.756926,13092750000,1.7418116541254628e-05
2,2,0,1,2,2,0.694055,157090047840,0.0002089868637794493
2,2,0,2,0,0,0.762401,22770000,3.0292376593486305e-08
2,2,0,2,0,1,0.759667,569250000,7.573094148371577e-07
2,2,0,2,0,2,0.696569,6831000000,9.087712978045892e-06
2,2,0,2,1,0,0.759647,523710000,6.967246616501851e-07
2,2,0,2,1,1,0.756924,13092750000,1.7418116541254628e-05
2,2,0,2,1,2,0.694053,157091960520,0.00020898940833908314
2,2,0,2,2,0,0.696321,5760810000,7.663971278152036e-06
2,2,0,2,2,1,0.693824,144001123200,0.00019157383635746237
2,2,0,2,2,2,0.636193,1726934726880,0.0022974509046560553
2,2,1,0,0,1,0.828775,53992800,7.183004966784311e-08
2,2,1,0,0,2,0.75992,620931600,8.26064728414405e-07
2,2,1,0,1,0,0.828755,51742440,6.883625289178172e-08
2,2,1,0,1,1,0.825782,1241848800,1.6521102995946008e-06
2,2,1,0,1,2,0.757176,14281563600,1.8999670747256303e-05
2,2,1,0,2,0,0.75967,569174400,7.572088393575588e-07
2,2,1,0,2,1,0.756944,13660488000,1.8173414446499807e-05
2,2,1,0,2,2,0.694055,157098636000,0.00020899828915393174
2,2,1,1,0,0,0.828755,51741720,6.883529503007125e-08
2,2,1,1,0,1,0.825782,1241834400,1.6520911423603914e-06
2,2,1,1,0,2,0.757176,14281426800,1.8999488753531315e-05
2,2,1,1,1,0,0.825762,1190076120,1.5832338165109794e-06
2,2,1,1,1,1,0.8228,28562522400,3.7998536890675816e-05
2,2,1,1,1,2,0.754441,328475962800,0.000436992427186895
2,2,1,1,2,0,0.756926,13091011200,1.7415803305223852e-05
2,2,1,1,2,1,0.75421,314191224000,0.0004179885322694955
2,2,1,1,2,2,0.691549,3612809620800,0.004806350004121391
2,2,1,2,0,0,0.759667,569158920,7.571882453307838e-07
2,2,1,2,0,1,0.756942,13660178400,1.8173002565964304e-05
2,2,1,2,0,2,0.694053,157095694800,0.00020899437628884448
2,2,1,2,1,0,0.756924,13090837320,1.7415571981620774e-05
2,2,1,2,1,1,0.754208,314187746400,0.000417983905797434
2,2,1,2,1,2,0.691547,3612814837200,0.004806356943829483
2,2,1,2,2,0,0.693824,144001123200,0.00019157383635746237
2,2,1,2,2,1,0.691335,3455720964000,0.004597364990930766
2,2,1,2,2,2,0.633896,39720173961600,0.052842269126200096
2,2,2,0,0,1,0.759915,620532000,8.255331151650964e-07
2,2,2,0,0,2,0.696572,6826622400,9.081889178846258e-06
2,2,2,0,1,0,0.759915,620492400,8.254804327710208e-07
2,2,2,0,1,1,0.757171,14272999200,1.8988276982210312e-05
2,2,2,0,1,2,0.694056,157019428800,0.00020889291478716336
2,2,2,0,2,0,0.696569,6825828960,9.080833615241326e-06
2,2,2,0,2,1,0.694053,157011091200,0.00020888182274855617
2,2,2,0,2,2,0.636198,1727289230400,0.002297922523194991
2,2,2,1,0,0,0.759915,620453520,8.254287082386556e-07
2,2,2,1,0,1,0.757171,14272236000,1.898726164879722e-05
2,2,2,1,0,2,0.694056,157012315200,0.00020888345111346395
2,2,2,1,1,0,0.757171,14271325200,1.898604995373348e-05
2,2,2,1,1,1,0.754436,328278981600,0.0004367303705908372
2,2,2,1,1,2,0.691549,3611446862400,0.004804537040104757
2,2,2,1,2,0,0.694053,156994066080,0.0002088591731505505
2,2,2,1,2,1,0.691546,3611255097600,0.004804281923216792
2,2,2,1,2,2,0.6339,39723293440800,0.052846419167425475
2,2,2,2,0,0,0.696566,6824988720,9.079715790625212e-06
2,2,2,2,0,1,0.694051,156994596000,0.0002088598781367694
2,2,2,2,0,2,0.636196,1727135467200,0.0022977179622481036
2,2,2,2,1,0,0.694051,156984577200,0.00020884654949106826
2,2,2,2,1,1,0.691544,3611068797600,0.0048040340764992084
2,2,2,2,1,2,0.633898,39721920001200,0.052844591993530365
2,2,2,2,2,0,0.636193,1726934726880,0.0022974509046560553
2,2,2,2,2,1,0.633896,39720173961600,0.052842269126200096
2,2,2,2,2,2,0.581054,436762982966400,0.5810535249061324
